Accident_ID,City,Latitude,Longitude,Date,Time,Severity,Vehicle_Type,Weather,Road_Condition,Road_Type,Light_Condition,Speed_Limit,Casualties
210,Delhi,28.655052074925635,77.25617776741932,2024-02-22,11:46,Minor,Bike,Rainy,Dry,City Road,Night,50,1
211,Delhi,28.545172964610874,77.30462688944023,2024-09-24,21:51,Minor,Bus,Rainy,Wet,City Road,Daylight,60,0
212,Jaipur,26.9696305052353,75.84475485805663,2024-04-13,11:26,Minor,Car,Rainy,Dry,City Road,Street Lights,80,1
213,Delhi,28.62204850362096,77.33292161211962,2024-08-31,11:15,Minor,Car,Foggy,Dry,Highway,Night,50,4
214,Hyderabad,17.408831593318297,78.53200247037739,2024-06-05,01:33,Fatal,Car,Foggy,Dry,City Road,Street Lights,60,3
215,Kolkata,22.471786818786196,88.31459108735685,2024-07-17,09:56,Major,Bus,Foggy,Under Construction,Rural Road,Street Lights,30,3
216,Delhi,28.60178694159118,77.24231691558049,2024-07-06,14:30,Minor,Auto,Cloudy,Dry,Rural Road,Night,30,1
217,Mumbai,19.15884666300984,72.81484563227104,2024-08-11,20:45,Minor,Bicycle,Rainy,Wet,City Road,Night,100,0
218,Chennai,13.265815799177057,80.14615893232971,2024-01-06,07:43,Fatal,Bike,Foggy,Under Construction,City Road,Daylight,60,2
219,Bangalore,12.764356322150396,77.59068278487823,2024-07-05,11:10,Minor,Bike,Rainy,Wet,Rural Road,Daylight,50,2
220,Chennai,13.116770976495443,80.27223182219326,2024-09-03,07:12,Minor,Car,Foggy,Wet,City Road,Daylight,100,3
221,Hyderabad,17.43447907043652,78.47010179818528,2024-09-11,10:20,Major,Truck,Rainy,Dry,Rural Road,Daylight,80,1
222,Bangalore,13.251270223168008,77.47752752332586,2024-11-22,16:02,Major,Bus,Clear,Dry,Rural Road,Night,60,5
223,Delhi,28.557093510476765,77.16118323890136,2024-12-30,19:51,Major,Car,Clear,Dry,City Road,Daylight,30,0
224,Kolkata,22.540037094965857,88.41880547655654,2024-08-08,03:04,Major,Auto,Cloudy,Under Construction,Rural Road,Street Lights,40,3
225,Ahmedabad,23.136120554595358,72.52862275137514,2024-10-05,09:19,Major,Car,Cloudy,Under Construction,Rural Road,Night,60,1
226,Kolkata,22.573491325043904,88.42067130324047,2024-07-13,14:23,Major,Auto,Cloudy,Wet,Rural Road,Night,30,1
227,Delhi,28.47161299327948,77.23457214607352,2024-10-05,12:04,Major,Bus,Rainy,Wet,Highway,Daylight,40,2
228,Ahmedabad,22.963978927688295,72.48954435909454,2024-11-12,19:02,Minor,Bus,Rainy,Under Construction,Rural Road,Street Lights,30,1
229,Chennai,13.129988689083085,80.38244785614508,2024-01-30,04:24,Minor,Truck,Foggy,Wet,Rural Road,Night,80,1
230,Kolkata,22.711711973103807,88.44220864406255,2024-02-28,22:30,Minor,Bicycle,Clear,Dry,Rural Road,Night,100,1
231,Delhi,28.651929282747776,77.19729261170761,2024-04-20,20:36,Minor,Car,Foggy,Dry,Highway,Street Lights,40,0
232,Ahmedabad,23.000544797831278,72.58903052662303,2024-06-15,16:33,Minor,Bus,Clear,Under Construction,Highway,Street Lights,30,2
233,Hyderabad,17.32824970339537,78.63679387305821,2024-07-10,00:16,Major,Bus,Rainy,Dry,Rural Road,Street Lights,60,1
234,Bangalore,12.966776880688672,77.63098361357139,2024-08-03,18:05,Minor,Truck,Cloudy,Wet,Highway,Night,50,2
235,Bangalore,12.891888664866634,77.57221015310672,2024-03-29,19:30,Fatal,Truck,Clear,Dry,Rural Road,Night,50,1
236,Mumbai,19.081579747907284,72.82651883780447,2024-05-05,20:10,Fatal,Auto,Clear,Wet,Highway,Night,50,1
237,Delhi,28.57103588295582,77.07241136339256,2024-01-19,21:04,Minor,Bus,Clear,Dry,City Road,Street Lights,100,0
238,Jaipur,27.03402713898476,75.74771752433865,2024-09-04,19:28,Minor,Bike,Clear,Wet,City Road,Night,80,3
239,Hyderabad,17.506087837972224,78.43763113499854,2024-08-06,16:11,Major,Bike,Clear,Under Construction,City Road,Night,100,0
240,Kolkata,22.59545518402138,88.27856231129391,2024-08-06,14:37,Minor,Bus,Cloudy,Under Construction,Rural Road,Street Lights,40,0
241,Kolkata,22.682562676375305,88.440322038099,2024-05-13,14:26,Minor,Bus,Rainy,Dry,Highway,Street Lights,40,3
242,Delhi,28.658018102019163,77.23624713731205,2024-09-04,21:35,Major,Car,Clear,Under Construction,Highway,Night,60,3
243,Delhi,28.583069333797983,77.24263619817981,2024-10-14,05:47,Fatal,Auto,Foggy,Dry,Rural Road,Street Lights,60,3
244,Chennai,12.857105525439728,80.3172958499724,2024-09-04,16:42,Minor,Car,Clear,Under Construction,Rural Road,Street Lights,30,2
245,Delhi,28.594195219570658,77.2648221520809,2024-11-13,00:10,Fatal,Truck,Cloudy,Under Construction,Rural Road,Daylight,100,2
246,Bangalore,13.08496163303853,77.64910716025484,2024-03-31,13:07,Minor,Car,Clear,Wet,Rural Road,Daylight,30,0
247,Hyderabad,17.449827601242905,78.46512866997625,2024-05-16,17:55,Minor,Truck,Clear,Under Construction,City Road,Night,100,5
248,Ahmedabad,22.99152954801684,72.56776710256541,2024-09-16,21:06,Minor,Bus,Cloudy,Under Construction,Highway,Street Lights,50,0
249,Kolkata,22.57030331278302,88.35160099421383,2024-04-11,05:20,Minor,Auto,Rainy,Under Construction,Rural Road,Daylight,60,1
250,Bangalore,12.945095329345335,77.54562106123937,2024-07-14,11:59,Major,Bike,Cloudy,Dry,Highway,Street Lights,100,2
251,Ahmedabad,23.06741216398782,72.6199142410952,2024-04-19,09:48,Minor,Truck,Clear,Under Construction,Rural Road,Night,30,3
252,Kolkata,22.59534595596154,88.38132655036098,2024-03-16,22:15,Major,Auto,Cloudy,Wet,Rural Road,Street Lights,80,3
253,Delhi,28.66346531777425,77.24185845306152,2024-05-13,11:17,Minor,Bike,Foggy,Wet,City Road,Night,60,2
254,Bangalore,12.980059958355548,77.47242240620228,2024-01-28,10:13,Minor,Bicycle,Foggy,Wet,Rural Road,Daylight,30,1
255,Jaipur,26.955310228208138,75.81662526057545,2024-07-13,09:39,Minor,Truck,Clear,Wet,Highway,Night,80,1
256,Ahmedabad,23.033152096913945,72.59551364124134,2024-09-01,06:23,Fatal,Bike,Clear,Under Construction,Highway,Daylight,30,2
257,Kolkata,22.7822634472824,88.27494263793807,2024-04-26,10:31,Fatal,Car,Foggy,Under Construction,City Road,Daylight,100,5
258,Chennai,13.10939822908495,80.24689112303066,2024-09-27,02:10,Minor,Bike,Foggy,Wet,City Road,Night,60,0
259,Jaipur,26.952093192447837,75.79084143786793,2024-08-07,19:56,Fatal,Bike,Clear,Under Construction,Rural Road,Street Lights,100,4
260,Kolkata,22.522652368822943,88.34913797138753,2024-03-02,03:58,Minor,Truck,Rainy,Under Construction,City Road,Night,30,1
261,Delhi,28.635382718917185,77.33004074128033,2024-05-15,08:57,Major,Bus,Clear,Under Construction,Highway,Street Lights,60,2
262,Chennai,13.208943000564249,80.1826087769618,2024-08-07,05:28,Major,Auto,Cloudy,Wet,City Road,Daylight,80,1
263,Kolkata,22.50914997238663,88.44876509490044,2024-09-25,10:53,Major,Bike,Rainy,Wet,City Road,Street Lights,30,2
264,Mumbai,19.003379505588246,72.99924271389135,2024-12-11,22:17,Major,Truck,Rainy,Dry,Highway,Night,80,3
265,Ahmedabad,23.07027825746027,72.49553215966206,2024-09-25,03:06,Major,Bicycle,Cloudy,Wet,Highway,Daylight,60,3
266,Ahmedabad,23.050472003783977,72.44621577829103,2024-04-29,13:49,Minor,Auto,Foggy,Dry,City Road,Night,40,2
267,Ahmedabad,23.060041407184684,72.44855423014343,2024-09-12,05:47,Minor,Auto,Clear,Dry,Rural Road,Street Lights,50,5
268,Chennai,13.109408797325484,80.3852093425465,2024-10-30,20:34,Minor,Bike,Clear,Under Construction,Rural Road,Street Lights,40,0
269,Bangalore,12.961345162433139,77.64737769597251,2024-05-04,09:18,Minor,Truck,Foggy,Under Construction,City Road,Night,60,5
270,Chennai,13.041707433027225,80.44830149875386,2024-05-28,11:49,Minor,Bike,Foggy,Under Construction,City Road,Night,50,4
271,Chennai,13.041148561086851,80.28297527807635,2024-02-28,08:53,Major,Bus,Clear,Under Construction,City Road,Night,40,1
272,Jaipur,26.963389758207025,75.78194939692344,2024-04-21,00:54,Minor,Bus,Rainy,Wet,Rural Road,Night,100,1
273,Chennai,13.102005754793343,80.17861887331044,2024-08-17,01:35,Major,Bus,Cloudy,Under Construction,City Road,Daylight,40,0
274,Kolkata,22.58913171504787,88.42297926660851,2024-05-23,13:42,Major,Car,Foggy,Under Construction,Highway,Night,30,3
275,Jaipur,27.042434548732704,75.89990211660307,2024-07-25,20:29,Minor,Auto,Foggy,Dry,Highway,Night,100,0
276,Chennai,13.066231245529574,80.21097373227678,2024-03-11,11:57,Minor,Bike,Cloudy,Under Construction,Highway,Street Lights,80,1
277,Kolkata,22.616063733126584,88.2664661098588,2024-04-02,23:59,Minor,Bus,Clear,Wet,City Road,Street Lights,40,2
278,Ahmedabad,22.98339201258058,72.54912536938889,2024-01-31,22:10,Major,Bicycle,Cloudy,Under Construction,City Road,Street Lights,30,2
279,Delhi,28.463038646499662,77.17749585052452,2024-11-08,22:41,Minor,Car,Cloudy,Wet,Rural Road,Daylight,40,1
280,Jaipur,27.03374502937039,75.81592706789368,2024-02-09,19:25,Major,Bus,Cloudy,Wet,Rural Road,Street Lights,30,1
281,Bangalore,12.947247220292976,77.6139725992593,2024-10-21,03:58,Minor,Car,Clear,Dry,City Road,Street Lights,80,1
282,Delhi,28.701709997188892,77.2120640470018,2024-11-05,03:59,Major,Bus,Clear,Wet,Rural Road,Street Lights,80,3
283,Kolkata,22.528738496405996,88.43056671294242,2024-07-18,22:07,Fatal,Truck,Cloudy,Dry,Rural Road,Street Lights,80,2
284,Jaipur,27.110751153496796,75.96867441560786,2024-01-13,12:41,Minor,Auto,Clear,Wet,City Road,Street Lights,80,3
285,Jaipur,26.837479490016833,75.73387763548249,2024-04-20,12:38,Major,Auto,Cloudy,Under Construction,City Road,Night,40,0
286,Jaipur,26.870300171478608,75.89836702225668,2024-04-03,17:12,Major,Truck,Cloudy,Under Construction,Highway,Night,60,2
287,Jaipur,26.93680853865926,75.71453191390454,2024-11-08,19:08,Minor,Bike,Cloudy,Dry,Rural Road,Daylight,80,1
288,Kolkata,22.590587905283652,88.40273716197174,2024-04-16,07:41,Major,Bike,Clear,Dry,Highway,Street Lights,100,2
289,Kolkata,22.580445403163118,88.46756974254905,2024-08-20,16:34,Minor,Bike,Foggy,Under Construction,Rural Road,Street Lights,30,1
290,Kolkata,22.47881916376868,88.45565033594015,2024-02-07,22:36,Fatal,Bus,Rainy,Dry,Highway,Street Lights,60,3
291,Kolkata,22.519462065491744,88.43442797967826,2024-08-25,07:55,Minor,Car,Foggy,Wet,City Road,Street Lights,30,1
292,Jaipur,26.938324562257726,75.69548468881474,2024-05-21,12:24,Minor,Car,Rainy,Wet,Rural Road,Street Lights,80,2
293,Bangalore,12.895686678334014,77.73438905583325,2024-06-10,22:30,Minor,Car,Rainy,Dry,City Road,Night,50,2
294,Mumbai,19.157485864254884,72.9009915446589,2024-04-25,21:20,Minor,Bike,Rainy,Under Construction,City Road,Daylight,80,2
295,Ahmedabad,23.032327475083218,72.49070687990665,2024-04-22,10:47,Major,Auto,Cloudy,Under Construction,City Road,Street Lights,50,1
296,Ahmedabad,22.89010900510174,72.49459629637764,2024-07-18,22:10,Major,Auto,Cloudy,Under Construction,Highway,Night,80,1
297,Chennai,13.09461280606771,80.21634472616547,2024-12-25,18:29,Major,Auto,Clear,Wet,City Road,Night,30,3
298,Jaipur,26.907122030328736,75.82335244442677,2024-06-10,22:30,Major,Bicycle,Cloudy,Dry,Rural Road,Daylight,30,0
299,Delhi,28.464656391913753,77.29129235035647,2024-11-30,16:21,Major,Car,Rainy,Wet,Highway,Daylight,100,2
300,Delhi,28.669665221921154,77.18986668959448,2024-06-11,13:13,Minor,Auto,Cloudy,Under Construction,City Road,Daylight,100,3
301,Mumbai,19.102885693434054,73.03427396269117,2024-01-26,14:04,Major,Bike,Rainy,Dry,Highway,Night,100,1
302,Chennai,13.025066811455694,80.20971739936022,2024-01-19,10:46,Minor,Bus,Foggy,Wet,Highway,Daylight,30,1
303,Jaipur,26.875182650670556,75.76419637578404,2024-10-14,03:12,Minor,Bicycle,Cloudy,Under Construction,City Road,Daylight,40,2
304,Hyderabad,17.53309327535574,78.49958143084035,2024-09-15,21:07,Fatal,Bus,Foggy,Under Construction,City Road,Daylight,30,3
305,Ahmedabad,23.139656344981386,72.52647296517013,2024-05-25,17:04,Major,Bicycle,Rainy,Wet,Highway,Night,60,3
306,Hyderabad,17.385224841254892,78.61300268612898,2024-04-15,17:14,Major,Truck,Foggy,Under Construction,City Road,Street Lights,50,2
307,Delhi,28.528657224808246,77.30445366919801,2024-12-02,08:18,Major,Truck,Clear,Under Construction,City Road,Street Lights,30,4
308,Hyderabad,17.37074244156918,78.37756017958256,2024-01-18,16:58,Minor,Bus,Cloudy,Under Construction,City Road,Daylight,60,2
309,Mumbai,19.051931220228735,72.7809418451665,2024-01-25,09:13,Minor,Bike,Rainy,Under Construction,Rural Road,Street Lights,80,4
310,Chennai,13.073159002112781,80.29258750530717,2024-07-27,01:11,Fatal,Truck,Foggy,Dry,Rural Road,Night,50,0
311,Chennai,13.027390040206885,80.35431076387074,2024-08-26,15:41,Minor,Truck,Foggy,Under Construction,Rural Road,Street Lights,100,3
312,Jaipur,26.9044724559807,75.73907434753728,2024-09-10,10:16,Minor,Auto,Rainy,Wet,Highway,Street Lights,60,1
313,Chennai,12.850140942454269,80.24071423547026,2024-07-13,14:35,Minor,Auto,Foggy,Under Construction,Highway,Daylight,100,2
314,Jaipur,26.820050986541364,75.64715369545986,2024-09-28,17:04,Minor,Bicycle,Clear,Wet,Rural Road,Daylight,50,3
315,Bangalore,13.04059467276443,77.62184064741936,2024-11-30,19:08,Minor,Bicycle,Foggy,Dry,City Road,Night,60,1
316,Chennai,13.102371746153032,80.0344539919479,2024-03-08,18:41,Minor,Bike,Foggy,Wet,City Road,Night,60,4
317,Ahmedabad,23.11406850256401,72.58817706393579,2024-10-28,06:52,Minor,Auto,Cloudy,Under Construction,City Road,Street Lights,40,1
318,Hyderabad,17.438075818332123,78.42876027743533,2024-04-15,23:03,Minor,Bike,Foggy,Under Construction,Highway,Street Lights,60,0
319,Bangalore,13.04372987008475,77.7296753724597,2024-10-31,15:01,Major,Auto,Rainy,Wet,Highway,Daylight,30,2
320,Kolkata,22.595300081892923,88.28487013272795,2024-08-29,10:26,Fatal,Car,Cloudy,Wet,Highway,Night,30,2
321,Mumbai,19.071031253606385,72.97600714360581,2024-03-06,00:50,Minor,Car,Rainy,Wet,Highway,Street Lights,60,1
322,Chennai,13.212475448123955,80.42679136386383,2024-10-06,20:09,Major,Bike,Cloudy,Wet,City Road,Daylight,60,2
323,Kolkata,22.724724740409094,88.38348554991157,2024-12-21,23:24,Minor,Auto,Foggy,Under Construction,Highway,Daylight,50,3
324,Kolkata,22.52744982287852,88.35821258994503,2024-12-02,12:22,Minor,Car,Rainy,Under Construction,City Road,Daylight,80,2
325,Bangalore,13.094411897600605,77.54204358588812,2024-07-24,14:42,Major,Car,Cloudy,Under Construction,City Road,Night,100,0
326,Jaipur,27.018975128860866,75.80542735931942,2024-04-04,21:01,Minor,Bus,Cloudy,Under Construction,Rural Road,Street Lights,100,2
327,Ahmedabad,22.95884481896038,72.55669224954225,2024-01-16,02:19,Minor,Auto,Cloudy,Wet,Highway,Street Lights,30,3
328,Bangalore,13.039026499578275,77.6911184124332,2024-12-29,11:19,Minor,Bus,Clear,Wet,Rural Road,Daylight,80,5
329,Kolkata,22.513451950450683,88.30615702390125,2024-07-18,09:25,Minor,Truck,Clear,Dry,Rural Road,Street Lights,50,0
330,Hyderabad,17.324943837837097,78.48311917539102,2024-09-23,09:26,Minor,Bus,Rainy,Dry,City Road,Daylight,50,2
331,Ahmedabad,22.93420897030005,72.58225056070208,2024-09-19,10:38,Major,Bicycle,Cloudy,Under Construction,Rural Road,Daylight,80,1
332,Kolkata,22.59822219287769,88.37793959743688,2024-09-25,21:53,Major,Bicycle,Rainy,Under Construction,City Road,Daylight,80,2
333,Jaipur,26.974067782192687,75.6465192623858,2024-11-08,21:28,Major,Car,Foggy,Wet,City Road,Daylight,80,2
334,Jaipur,26.937046852860732,75.78486916083921,2024-12-23,09:58,Major,Bike,Foggy,Wet,Highway,Night,30,3
335,Delhi,28.568327885267333,77.14770460229893,2024-11-01,05:26,Minor,Bike,Cloudy,Dry,Rural Road,Night,40,1
336,Hyderabad,17.55820448542453,78.58194388754748,2024-07-07,02:07,Major,Bicycle,Clear,Wet,Highway,Street Lights,50,3
337,Bangalore,13.08152170737065,77.4711749486344,2024-02-08,15:45,Minor,Bus,Cloudy,Wet,City Road,Night,80,3
338,Jaipur,26.95716616492084,75.72221757205071,2024-07-18,23:21,Fatal,Bike,Clear,Wet,City Road,Street Lights,30,3
339,Kolkata,22.518605278496757,88.3316539208748,2024-09-27,01:51,Minor,Bike,Foggy,Under Construction,Rural Road,Night,60,0
340,Kolkata,22.54912755873264,88.2479464216658,2024-04-04,10:03,Minor,Bicycle,Rainy,Under Construction,City Road,Night,30,1
341,Jaipur,26.79067225258939,75.92703911500067,2024-05-23,13:38,Major,Car,Rainy,Dry,City Road,Daylight,80,1
342,Mumbai,19.13929672312103,72.8370391719284,2024-09-07,06:57,Minor,Truck,Foggy,Wet,Highway,Street Lights,50,0
343,Kolkata,22.655019217029622,88.33721003585647,2024-12-14,18:02,Minor,Auto,Foggy,Dry,Rural Road,Daylight,50,2
344,Ahmedabad,22.97069416035405,72.50754475004629,2024-11-22,14:06,Minor,Car,Clear,Dry,City Road,Street Lights,100,0
345,Ahmedabad,22.986136182500527,72.55390773780519,2024-01-12,16:59,Minor,Car,Cloudy,Dry,Rural Road,Street Lights,100,0
346,Jaipur,26.990015746134826,75.69090515190176,2024-11-14,18:55,Minor,Car,Cloudy,Wet,Highway,Night,50,2
347,Mumbai,19.19841561590907,72.93089417298414,2024-04-03,12:12,Major,Bike,Rainy,Wet,Rural Road,Daylight,40,1
348,Jaipur,26.840600674946625,75.68232540179778,2024-07-21,18:34,Major,Truck,Foggy,Wet,Rural Road,Night,50,4
349,Mumbai,19.027627034600382,72.94375810903578,2024-07-05,00:18,Minor,Auto,Rainy,Under Construction,City Road,Street Lights,50,1
350,Ahmedabad,22.845696576856785,72.65972564874257,2024-12-08,21:21,Major,Bus,Clear,Wet,Rural Road,Street Lights,100,0
351,Chennai,12.999463602750886,80.25596095684436,2024-03-05,05:22,Fatal,Bike,Foggy,Under Construction,Highway,Daylight,30,3
352,Jaipur,27.080067480144734,75.91485539133994,2024-03-28,18:46,Minor,Bike,Cloudy,Under Construction,City Road,Street Lights,30,0
353,Chennai,13.192819716001564,80.29575057120105,2024-03-30,07:47,Minor,Bus,Clear,Wet,Highway,Daylight,60,0
354,Delhi,28.569472615690934,77.13111023923075,2024-10-23,05:10,Major,Truck,Foggy,Dry,Rural Road,Daylight,50,2
355,Mumbai,19.004851840553663,72.98796272748982,2024-12-09,12:34,Fatal,Truck,Rainy,Dry,City Road,Daylight,50,2
356,Jaipur,27.037103845559834,75.75220032639614,2024-11-24,00:41,Minor,Bike,Rainy,Dry,Highway,Daylight,100,1
357,Chennai,13.236329400171542,80.17286839843555,2024-02-17,10:38,Minor,Bus,Foggy,Dry,Highway,Daylight,40,4
358,Hyderabad,17.315822229238474,78.3898943423919,2024-11-03,04:54,Major,Auto,Foggy,Dry,Rural Road,Street Lights,100,4
359,Ahmedabad,23.000369130467085,72.607471310017,2024-04-08,04:41,Major,Bus,Foggy,Wet,City Road,Street Lights,80,3
360,Jaipur,26.78917300055029,75.6757965306824,2024-07-15,22:30,Major,Auto,Rainy,Under Construction,City Road,Street Lights,100,3
361,Bangalore,12.916621877526879,77.45224564409187,2024-12-05,04:18,Minor,Bicycle,Cloudy,Dry,Rural Road,Daylight,60,1
362,Jaipur,26.868388983081758,75.8200079215199,2024-12-23,03:06,Major,Bicycle,Cloudy,Under Construction,City Road,Street Lights,40,0
363,Delhi,28.676529898795888,77.174509954434,2024-06-03,09:33,Fatal,Bicycle,Clear,Under Construction,Highway,Night,50,2
364,Mumbai,19.011863596588082,72.79290399368122,2024-10-10,02:10,Fatal,Auto,Rainy,Under Construction,City Road,Street Lights,50,1
365,Hyderabad,17.4607889919568,78.43035398478332,2024-11-22,08:44,Fatal,Bicycle,Clear,Under Construction,Rural Road,Daylight,50,3
366,Ahmedabad,22.99444316443012,72.65539953339604,2024-02-10,10:41,Major,Car,Foggy,Under Construction,Highway,Street Lights,80,1
367,Ahmedabad,23.065168739576436,72.63855748036147,2024-04-08,19:13,Minor,Bike,Rainy,Wet,City Road,Street Lights,100,4
368,Bangalore,13.056813757257151,77.7108093396389,2024-09-20,14:02,Fatal,Auto,Cloudy,Wet,Highway,Daylight,30,2
369,Mumbai,18.96112723809052,72.7724347346858,2024-12-14,01:17,Minor,Truck,Rainy,Wet,Highway,Daylight,100,3
370,Delhi,28.489625776122658,77.34866970689082,2024-03-25,20:21,Minor,Car,Cloudy,Wet,Rural Road,Night,60,2
371,Chennai,13.180276859991217,80.33438741647988,2024-03-21,06:24,Minor,Auto,Rainy,Dry,City Road,Daylight,50,3
372,Hyderabad,17.23987789215135,78.49531633182333,2024-06-10,22:28,Minor,Bike,Foggy,Dry,Rural Road,Daylight,30,0
373,Ahmedabad,22.937311327621604,72.50786264011084,2024-10-09,10:58,Minor,Bicycle,Rainy,Wet,Rural Road,Night,40,2
374,Ahmedabad,23.013980969345557,72.53509660118686,2024-01-18,21:12,Minor,Bus,Foggy,Under Construction,City Road,Night,100,6
375,Kolkata,22.599526936113783,88.38358127713408,2024-10-31,19:49,Major,Bicycle,Clear,Under Construction,Rural Road,Night,50,0
376,Ahmedabad,22.980468890429044,72.65379060313042,2024-11-23,00:53,Minor,Truck,Rainy,Under Construction,Highway,Street Lights,60,1
377,Bangalore,12.899698622037809,77.43436407834622,2024-07-30,18:40,Fatal,Bicycle,Rainy,Under Construction,Highway,Street Lights,100,3
378,Ahmedabad,23.047808665722894,72.50058010511006,2024-02-26,11:33,Minor,Truck,Clear,Under Construction,Highway,Daylight,60,3
379,Bangalore,13.097189314900797,77.60009096387422,2024-03-14,10:16,Minor,Bicycle,Clear,Wet,City Road,Street Lights,50,3
380,Mumbai,19.035007582830072,72.80586098867646,2024-05-19,05:21,Minor,Bicycle,Foggy,Wet,City Road,Daylight,30,2
381,Jaipur,26.984524100525984,75.87211181641621,2024-02-24,04:01,Fatal,Bicycle,Clear,Wet,Rural Road,Street Lights,50,1
382,Jaipur,26.849693749606093,75.95537830182218,2024-06-17,22:06,Minor,Bicycle,Cloudy,Wet,Rural Road,Night,40,3
383,Mumbai,19.117085474188272,73.0270629687049,2024-07-27,00:09,Major,Bus,Clear,Wet,Rural Road,Night,40,5
384,Mumbai,19.1026409637693,72.69010236935345,2024-01-13,14:24,Major,Car,Foggy,Wet,Highway,Daylight,50,1
385,Chennai,13.024780773460591,80.25506877190584,2024-04-29,00:16,Minor,Car,Cloudy,Dry,Highway,Daylight,40,2
